"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
"6","3","0","15","37","1","5","14","3","0.666666667","258","1","2","0.642857143","0.305555556","1","1","41.5","1","0.8333","No"
"8","5","0","19","43","8","1","19","8","0.821428571","305","0.25","0","0.65","0.3","1","1","36.625","2","1.125","No"
"3","2","0","10","14","0","0","10","3","0","104","0","0","0.714285714","0.466666667","0","0","33.33333333","4","1.6667","No"
"1","1","0","7","1","0","5","2","1","2","1","0","0","0","1","0","0","0","1","1","No"
"2","5","0","5","12","1","0","5","2","2","43","0","0","0.933333333","0.75","0","0","20.5","1","0.5","No"
"5","2","6","15","28","6","6","9","3","0.625","138","1","0","0.555555556","0.48","0","0","26.2","1","0.8","No"
"5","4","0","12","20","6","0","12","3","0.5","88","1","0","0.789473684","0.4","1","1","16.2","1","0.8","No"
"4","1","0","10","25","0","1","9","4","0.5","144","1","0","0","0.5","0","0","34.5","4","1.5","No"
"2","4","0","5","13","1","0","5","1","2","62","0","0","0.9","0.666666667","1","1","30","4","2","No"
"5","3","0","17","36","4","2","16","3","0.75","293","1","1","0.692307692","0.333333333","0","0","56.6","1","0.8","No"
"12","3","0","16","67","20","0","16","6","0.781818182","702","1","1","0.45","0.375","1","1","57.08333333","4","1.1667","No"
"8","2","0","17","53","2","3","16","4","0.914285714","514","0.6","3","0.416666667","0.35","0","0","62","2","1","No"
"3","3","0","14","34","0","3","14","3","0.6","270","1","2","0.818181818","0.444444444","2","2","87.33333333","1","0.6667","No"
"2","4","0","2","4","1","0","2","1","2","10","0","0","0.9","0.666666667","1","1","4","1","0.5","No"
"4","3","0","15","35","2","3","15","3","0.75","270","1","2","0.75","0.357142857","2","2","65.5","2","1","No"
"14","1","0","7","19","69","7","0","14","0.897435897","81","1","0","0","0.785714286","0","0","4.357142857","1","0.9286","No"
"3","3","0","12","12","1","3","9","3","0.75","45","1","1","0.818181818","0.444444444","0","0","13.33333333","1","0.6667","No"
"3","1","0","5","7","1","1","4","3","0.5","23","1","0","0","0.555555556","0","0","6.333333333","2","1","No"
"3","1","0","5","9","1","1","4","3","0.5","52","1","0","0","0.555555556","0","0","15.66666667","6","2.3333","No"
"17","6","0","13","62","88","0","13","9","0.671875","532","1","0","0.76119403","0.25","1","2","30.05882353","17","2.8235","No"
"11","2","0","17","53","37","0","17","7","0.75","522","1","1","0.357142857","0.366666667","0","0","45.54545455","2","0.9091","Yes"
"7","4","0","5","45","21","3","2","7","2","215","0","0","0.9","0.30952381","2","5","29.71428571","5","1.7143","No"
"8","1","0","4","17","28","2","2","6","1.142857143","126","0","0","0","0.25","0","0","14.625","5","1.375","No"
"13","6","0","16","49","38","0","16","10","0.604166667","410","1","0","0.80952381","0.213675214","1","2","30.23076923","2","1","No"
"5","2","0","18","25","6","0","18","5","1","152","0.5","0","0.555555556","0.333333333","0","0","28.6","1","0.8","Yes"
"3","1","0","5","13","1","1","4","3","0.5","84","1","0","0","0.555555556","0","0","26.33333333","9","3.3333","No"
"3","1","0","5","13","1","1","4","3","0.5","90","1","0","0","0.555555556","0","0","28.33333333","11","4","No"
"7","2","0","11","26","0","0","11","7","0.583333333","141","0","0","0.454545455","0.485714286","0","0","18.85714286","2","1","No"
"3","2","0","23","44","0","0","23","3","0.75","249","1","0","0.714285714","0.428571429","0","0","81.33333333","1","0.6667","No"
"4","3","0","20","36","0","3","20","4","0.761904762","278","1","2","0.75","0.416666667","2","2","66.75","1","0.75","No"
"2","4","0","5","13","1","0","5","1","2","62","0","0","0.9","0.666666667","1","1","30","4","2","No"
"3","5","0","4","24","3","0","4","3","2","276","0","0","0.931034483","0.5","1","1","91","1","0.6667","No"
"6","1","0","12","65","3","1","11","2","0.7","585","0.5","0","0","0.3","0","0","96.16666667","39","7","No"
"4","3","0","5","9","4","0","5","3","0.666666667","30","1","0","0.6","0.666666667","0","0","6.25","1","0.5","No"
"5","2","0","11","41","6","0","11","3","0.846153846","423","0.923076923","0","0.25","0.416666667","0","0","81","17","3.8","No"
"6","1","0","6","22","0","4","3","5","0","154","1","0","0","0.5","0","0","24.5","7","3","No"
"1","1","0","9","1","0","8","1","1","2","1","0","0","0","1","0","0","0","1","1","No"
"4","2","0","4","22","2","1","3","2","0.555555556","139","1","0","0.5","0.625","0","0","33","4","1.75","Yes"
"18","2","0","13","60","65","3","10","9","0.903743316","454","0.454545455","0","0.272727273","0.25210084","0","0","23.61111111","7","1.8889","No"
"2","3","0","7","4","1","5","2","2","2","9","0","0","0.933333333","0.75","0","0","3.5","1","0.5","No"
"8","1","1","10","41","20","1","9","5","0.857142857","220","0.666666667","0","0","0.357142857","0","0","26.125","14","2.375","No"
"7","1","0","1","8","0","1","0","7","0.722222222","104","1","0","0","0.428571429","0","0","13","5","1.4286","No"
"1","1","0","12","1","0","10","2","1","2","1","0","0","0","1","0","0","0","1","1","No"
"5","3","0","7","17","8","2","5","3","0.833333333","89","0.666666667","0","0.823529412","0.5","2","2","16.2","6","1.6","No"
"4","2","0","4","8","4","0","4","3","0.666666667","27","1","0","0.333333333","0.666666667","0","0","5.5","1","0.5","No"
"8","1","11","25","35","20","11","14","4","0.685714286","183","0.8","0","0","0.333333333","0","0","21.25","5","1.75","No"
"6","1","0","15","32","9","1","14","2","1","230","0.777777778","1","0","0.32","0","0","35.83333333","14","2.8333","No"
"1","1","0","0","2","0","0","0","1","2","4","0","0","0","1","0","0","3","0","0","No"
"9","2","0","6","10","22","3","3","9","0.791666667","47","0.666666667","1","0.333333333","0.277777778","0","0","3.888888889","1","0.8889","No"
"23","2","0","15","59","203","3","12","21","0.924242424","350","0.916666667","2","0.16","0.210227273","1","1","13.69565217","13","1.6957","No"
"6","2","0","11","26","13","0","11","3","0.866666667","105","0.333333333","0","0.6","0.4","1","2","16","4","1.3333","No"
"9","1","0","10","33","28","1","10","3","0.833333333","144","0.666666667","1","0","0.232142857","0","0","14.66666667","3","1.2222","No"
"15","2","0","17","68","43","2","15","9","0.825396825","473","0.777777778","0","0.315789474","0.223214286","0","0","29.93333333","10","1.8","Yes"
"19","1","0","16","50","105","4","12","15","0.87037037","279","0.888888889","3","0","0.222222222","0","0","13.21052632","7","1.4737","No"
"8","1","0","9","21","20","1","8","3","0.80952381","88","0.666666667","1","0","0.238095238","0","0","9.625","2","0.875","No"
"13","1","0","25","79","66","1","24","4","0.666666667","438","0.5","0","0","0.25","0","0","32.53846154","19","2.7692","No"
"5","2","0","10","18","8","0","10","3","0.916666667","81","0.666666667","0","0.25","0.416666667","0","0","14.6","3","1","No"
"4","3","0","5","9","4","0","5","3","0.666666667","30","1","0","0.6","0.666666667","0","0","6.25","1","0.5","No"
"5","1","0","7","14","0","2","5","5","0.25","128","0","0","0","0.6","0","0","24.4","5","3","No"
"1","1","0","11","3","0","8","3","0","2","69","0","0","0","0","0","0","6","0","0","No"
"8","1","0","21","44","24","0","21","2","0.885714286","243","0.8","0","0","0.261904762","0","0","28.75","2","1.125","No"
"1","1","0","14","1","0","11","3","1","2","1","0","0","0","1","0","0","0","1","1","No"
"6","2","0","13","24","13","0","13","3","0.866666667","98","0.333333333","0","0.6","0.4","1","2","14.83333333","4","1.3333","No"
"32","1","0","29","76","172","13","17","29","0.824884793","561","0.714285714","1","0","0.225806452","0","0","16.3125","8","1.875","No"
"15","2","0","18","58","43","2","16","10","0.873015873","459","0.666666667","0","0.315789474","0.224489796","0","0","29","23","2.6667","Yes"
"6","3","0","10","24","11","1","9","4","0.866666667","206","0.666666667","0","0.428571429","0.466666667","1","1","32.83333333","9","2.8333","No"
"2","1","0","10","2","1","8","2","2","2","2","0","0","0","0.75","0","0","0","1","1","No"
"5","2","0","14","33","6","0","14","3","0.8","206","0.8","0","0.25","0.416666667","0","0","39.2","5","1.4","No"
"5","2","7","15","22","8","7","8","1","0.75","73","0.5","0","0.666666667","0.3125","1","2","13.2","3","1","No"
"6","3","0","10","20","13","0","10","4","1.04","72","0.8","0","0.75","0.4","2","3","10.16666667","1","0.6667","No"
"2","1","11","15","8","1","11","4","1","2","36","0","0","0","0.666666667","0","0","17","5","2.5","No"
"4","1","0","8","8","4","1","7","2","0.666666667","32","1","1","0","0.5","0","0","6.75","2","0.75","No"
"4","1","0","8","4","6","6","2","4","2","4","0","0","0","0.666666667","0","0","0","1","1","No"
"2","1","0","12","14","0","1","12","2","0","77","1","0","0","0.75","0","0","37","4","2","No"
"6","2","0","17","34","1","4","13","4","0.75","185","0.75","1","0.6","0.35","0","0","29.16666667","12","2.5","No"
