"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
"34","2","0","14","74","0","1","14","21","0.672727273","2890","1","2","0.179487179","0.160839161","1","3","83.55882353","2","1.0588","No"
"46","1","0","13","61","833","11","2","46","0.903703704","579","1","1","0","0.220496894","0","0","11.19565217","12","1.6522","No"
"4","1","0","0","4","6","0","0","4","2","4","0","0","0","0.75","0","0","0","1","1","No"
"4","1","0","0","4","6","0","0","4","2","4","0","0","0","0.5","0","0","0","1","1","No"
"41","2","0","11","75","280","2","9","35","0.903947368","1225","1","10","0.487179487","0.306620209","1","7","28.41463415","3","1.1951","No"
"17","1","1","0","37","136","0","0","16","2","254","0","0","0","0.308823529","0","0","13.94117647","1","0.9412","No"
"2","1","0","2","2","1","1","1","2","2","2","0","0","0","0.75","0","0","0","1","1","No"
"2","1","0","0","2","1","0","0","2","2","2","0","0","0","0.75","0","0","0","1","1","No"
"4","1","0","2","4","6","1","1","4","2","4","0","0","0","0.75","0","0","0","1","1","No"
"3","1","0","0","5","1","0","0","2","0.5","14","0","0","0","0.5","0","0","3.333333333","1","0.3333","Yes"
"4","4","0","2","6","6","1","2","4","1.333333333","16","0","0","0.975308642","0.625","2","5","2.75","1","0.5","No"
"9","1","4","8","11","20","6","2","0","0.825","77","1","3","0","0.518518519","0","0","7","1","0.8889","No"
"3","1","0","28","3","3","27","1","3","1.5","17","0","0","0","0.666666667","0","0","0","1","1","No"
"1","1","0","0","1","0","0","0","1","2","1","0","0","0","1","0","0","0","1","1","No"
"3","4","0","2","14","3","1","2","3","2","60","0","0","0.979166667","0.666666667","0","0","19","3","1.6667","No"
"7","4","0","3","10","21","0","3","7","2","39","0","0","0.931818182","0.571428571","1","6","4.571428571","1","0.8571","No"
"12","4","0","3","22","66","0","3","12","2","97","0","0","0.895238095","0.316666667","1","1","7.083333333","3","1.25","No"
"17","1","0","8","54","134","7","3","5","0.9375","867","0","1","0","0.2125","0","0","49.88235294","19","4.7059","No"
"32","3","7","16","77","236","8","11","14","0.650537634","1240","0.833333333","3","0.625","0.180555556","2","25","37.5625","11","2.3438","No"
"20","1","1","0","47","152","0","0","16","0.915789474","325","0.9","0","0","0.355263158","0","0","14.75","10","1.4","Yes"
"18","2","0","6","35","0","6","1","1","0.680672269","2128","0.142857143","1","0.734375","0.361111111","1","7","116.8333333","17","8","No"
"2","3","0","11","3","0","11","0","2","1","13","0.5","0","0.944444444","0.75","0","0","4.5","1","0.5","No"
"0","1","0","8","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","No"
"10","2","0","7","29","37","1","6","6","0.698412698","228","1","3","0.363636364","0.263888889","0","0","21.1","1","0.7","No"
"0","1","0","2","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","No"
"4","1","0","0","4","6","0","0","4","2","4","0","0","0","0.5","0","0","0","1","1","No"
"3","4","0","2","6","3","0","2","3","2","17","0","0","0.979166667","0.5","0","0","4.666666667","1","0.6667","No"
"3","1","0","10","13","0","5","5","2","0.166666667","167","1","2","0","0.5","0","0","53.66666667","1","0.3333","Yes"
